"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SP5","SPI"
"67","GTLM","Richard Westbrook","5","2:06.910","38:17.785","Green","Pit","5.568","5.336","23.730","14.583","25.610","26.566","0.567","11.478","3.913","9.559","149.511","44.142"
"3","GTLM","Antonio Garcia","6","2:02.374","38:22.435","Green","Track","5.542","5.289","24.036","16.729","28.751","27.122","0.529","10.306","1.415","2.655","160.251","122.069"
"66","GTLM","Joey Hand","6","2:09.244","40:23.562","Finish","Pit","5.615","5.325","24.748","14.723","26.200","27.143","0.557","11.881","3.492","9.560","152.195","49.464"
"3","GTLM","Antonio Garcia","7","2:10.898","40:33.333","Finish","Pit","5.572","5.310","23.984","14.699","26.755","28.237","0.591","12.164","3.954","9.632","143.439","43.684"
"911","GTLM","Nick Tandy","7","2:17.400","40:35.065","Finish","Pit","5.610","5.396","26.045","17.378","27.577","27.860","0.571","12.344","4.155","10.464","148.464","41.571"
"5","P","Filipe Albuquerque","1","52:12.885","52:12.885","Green","Track","0.000","9.423","26.060","15.220","25.468","28.230","0.590","10.546","1.300","2.453","143.683","132.867"
"31","P","Felipe Nasr","1","52:17.939","52:17.939","Green","Track","0.000","10.448","27.563","15.429","26.881","27.890","0.559","9.917","1.299","2.447","151.651","132.969"
"54","P","Colin Braun","1","52:21.069","52:21.069","Green","Track","0.000","10.818","27.883","16.060","26.130","27.766","0.625","10.032","1.313","2.466","135.636","131.552"
"32","P","Paul Di Resta","1","52:22.380","52:22.380","Green","Track","0.000","10.324","26.587","15.956","26.917","26.785","0.513","10.423","1.343","2.528","165.249","128.613"
"99","P","Stephen Simpson","1","52:25.361","52:25.361","Green","Track","0.000","11.007","27.393","15.802","26.661","26.100","0.499","10.548","1.334","2.482","169.885","129.481"
"85","P","Simon Trummer","1","52:29.343","52:29.343","Green","Track","0.000","11.026","27.613","16.509","27.016","27.370","0.537","10.647","1.363","2.503","157.864","126.726"
"38","P","Pato O'Ward","1","52:35.108","52:35.108","Green","Track","23.077","10.047","27.071","15.884","29.195","27.930","0.543","10.687","1.328","2.479","156.119","130.066"
"52","P","Sebastian Saavedra","1","52:47.364","52:47.364","Green","Track","23.016","10.473","28.309","18.064","30.834","31.766","0.738","11.149","1.367","2.527","114.868","126.355"
"10","P","Renger Van Der Zande","1","52:52.521","52:52.521","Green","Track","23.024","10.203","30.873","18.440","31.132","32.687","0.747","10.918","1.325","2.482","113.484","130.360"
"77","P","Rene Rast","1","53:00.804","53:00.804","Green","Track","22.756","9.917","29.961","16.478","28.656","29.637","0.623","11.702","1.341","2.506","136.072","128.805"
"6","P","Juan Pablo Montoya","1","53:07.187","53:07.187","Green","Track","22.837","11.315","27.381","16.540","27.813","25.329","0.493","9.698","1.296","2.437","171.953","133.277"
"55","P","Jonathan Bomarito","1","53:12.107","53:12.107","Green","Track","23.640","9.633","26.033","15.856","26.006","28.762","0.647","10.535","1.290","2.423","131.024","133.897"
"7","P","Ricky Taylor","1","53:25.017","53:25.017","Green","Track","22.690","10.099","31.170","15.229","25.143","25.178","0.495","9.447","1.295","2.436","171.258","133.380"
"90","P","Tristan Vautier","1","53:32.732","53:32.732","Green","Track","22.970","10.494","27.186","15.803","25.589","26.758","0.542","9.635","1.297","2.451","156.407","133.174"
"22","P","Pipo Derani","1","53:40.637","53:40.637","Green","Track","22.473","9.700","25.382","14.936","25.939","26.647","0.526","10.096","1.278","2.410","161.165","135.154"
"5","P","Filipe Albuquerque","2","1:48.282","54:01.167","Green","Track","5.171","4.709","22.219","13.823","23.815","24.838","0.497","9.457","1.300","2.453","170.569","132.867"
"31","P","Felipe Nasr","2","1:48.425","54:06.364","Green","Track","5.168","4.641","22.243","13.797","24.031","24.843","0.499","9.440","1.304","2.459","169.885","132.460"
"54","P","Colin Braun","2","1:49.822","54:10.891","Green","Track","5.163","4.812","22.555","14.153","24.106","25.089","0.497","9.666","1.313","2.468","170.569","131.552"
"32","P","Paul Di Resta","2","1:54.898","54:17.278","Green","Track","5.374","5.266","23.692","14.595","25.376","25.985","0.506","10.227","1.346","2.531","167.535","128.326"
"2","P","Olivier Pla","1","54:21.180","54:21.180","Green","Track","22.451","9.420","25.546","18.650","28.476","35.985","0.797","10.590","1.307","2.433","106.365","132.156"
