"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SPS"
"93","GTD","Andy Lally","50","1:21.577","1:24:45.141","Green","Track","0.642","7.082","3.004","4.584","11.536","8.161","5.983","4.439","12.079","16.824","1.729","5.514","128.505"
"48","GTD","Madison Snow","42","1:21.958","1:25:18.667","Green","Track","0.642","7.201","3.107","4.533","11.553","8.209","6.103","4.414","12.038","16.923","1.709","5.526","128.505"
"2","P","Ryan Dalziel","51","1:14.659","1:25:26.662","Green","Track","0.582","6.501","2.777","3.954","10.619","7.475","5.550","3.980","10.996","15.657","1.593","4.975","141.753"
"10","P","Jordan Taylor","51","1:14.936","1:25:27.612","Green","Track","0.585","6.551","2.742","4.052","10.622","7.495","5.642","4.007","10.920","15.706","1.608","5.006","141.026"
"55","P","Jonathan Bomarito","51","1:15.844","1:25:32.185","Green","Track","0.583","6.570","2.853","4.139","10.904","7.587","5.659","4.078","11.114","15.741","1.623","4.993","141.509"
"85","P","Stephen Simpson","51","1:15.639","1:25:37.557","Green","Track","0.578","6.528","2.842","4.105","10.712","7.569","5.684","4.050","11.031","15.888","1.634","5.018","142.734"
"70","P","Joel Miller","50","1:17.141","1:25:40.267","Green","Track","0.581","6.566","3.020","4.170","10.864","7.608","5.855","4.313","11.440","16.056","1.647","5.021","141.997"
"24","GTLM","Martin Tomczyk","51","1:19.976","1:25:41.629","Green","Track","0.629","6.997","2.972","4.199","11.226","8.007","5.799","4.535","12.254","16.220","1.725","5.413","131.161"
"3","GTLM","Antonio Garcia","51","1:19.259","1:25:42.033","Green","Track","0.634","7.053","3.217","4.316","11.181","7.956","5.749","4.335","11.739","16.017","1.675","5.387","130.126"
"67","GTLM","Ryan Briscoe","51","1:18.690","1:25:42.744","Green","Track","0.636","7.054","3.102","4.171","10.894","7.883","5.768","4.308","11.704","16.029","1.700","5.441","129.717"
"4","GTLM","Tommy Milner","51","1:18.669","1:25:43.118","Green","Track","0.637","7.046","3.013","4.194","11.039","7.850","5.754","4.322","11.689","15.986","1.703","5.436","129.513"
"912","GTLM","Kevin Estre","51","1:19.049","1:25:44.316","Green","Track","0.642","7.106","2.963","4.141","11.031","7.838","5.928","4.317","11.822","16.023","1.733","5.505","128.505"
"25","GTLM","Alexander Sims","51","1:18.915","1:25:45.580","Green","Track","0.630","7.006","2.934","4.221","11.031","7.962","5.783","4.377","11.795","15.969","1.747","5.460","130.952"
"28","GTD","Michael Christensen","50","1:20.244","1:25:51.010","Green","Track","0.650","7.186","2.991","4.164","11.121","8.103","5.882","4.448","12.042","16.393","1.733","5.531","126.923"
"52","P","Tom Kimber-Smith","51","1:17.232","1:25:51.577","Green","Track","0.588","6.601","3.014","4.052","10.959","7.654","5.545","4.191","11.251","16.469","1.738","5.170","140.306"
"50","GTD","Gunnar Jeannette","51","1:20.728","1:25:54.762","Green","Track","0.641","7.167","3.048","4.361","11.389","8.106","5.946","4.309","11.979","16.593","1.700","5.489","128.705"
"75","GTD","Tristan Vautier","49","1:20.571","1:25:55.653","Green","Track","0.645","7.167","2.913","4.294","11.493","8.143","5.870","4.378","12.088","16.336","1.732","5.512","127.907"
"57","GTD","Andrew Davis","50","1:20.740","1:25:56.519","Green","Track","0.646","7.150","2.903","4.263","11.409","8.172","5.911","4.367","12.238","16.397","1.730","5.554","127.709"
"33","GTD","Jeroen Bleekemolen","51","1:20.774","1:25:57.329","Green","Track","0.641","7.121","2.969","4.218","11.545","8.053","5.955","4.362","12.141","16.614","1.690","5.465","128.705"
"16","GTD","Jeroen Mul","51","1:20.799","1:25:58.124","Green","Track","0.645","7.150","2.902","4.270","11.378","8.102","5.939","4.413","12.106","16.632","1.721","5.541","127.907"
"5","P","Joao Barbosa","49","1:18.114","1:25:58.433","Green","Track","0.584","6.506","3.232","4.359","11.366","7.813","5.970","4.068","11.206","16.448","1.594","4.968","141.267"
"63","GTD","Alessandro Balzan","51","1:20.893","1:25:58.519","Green","Track","0.635","7.052","3.002","4.325","11.560","8.095","5.931","4.397","12.091","16.606","1.714","5.485","129.921"
"73","GTD","Joerg Bergmeister","51","1:21.767","1:25:59.987","Green","Track","0.642","7.110","2.978","4.551","11.409","8.058","6.013","4.428","12.141","17.166","1.741","5.530","128.505"
"15","GTD","Robert Alon","51","1:21.540","1:26:01.048","Green","Track","0.645","7.111","2.923","4.355","11.446","8.123","6.422","4.360","12.149","16.719","1.761","5.526","127.907"
"96","GTD","Jens Klingmann","51","1:21.280","1:26:01.837","Green","Track","0.639","7.063","3.020","4.315","11.641","8.091","5.948","4.433","12.091","16.749","1.765","5.525","129.108"
"86","GTD","Jeff Segal","51","1:20.909","1:26:02.268","Green","Track","0.645","7.123","2.913","4.272","11.442","8.133","5.920","4.489","12.036","16.675","1.738","5.523","127.907"
"14","GTD","Sage Karam","51","1:21.037","1:26:03.235","Green","Track","0.640","7.077","2.884","4.349","11.476","8.169","5.886","4.524","12.101","16.582","1.795","5.554","128.906"
"54","GTD","Colin Braun","50","1:21.244","1:26:04.121","Green","Track","0.641","7.067","3.054","4.338","11.405","8.193","5.946","4.459","12.121","16.759","1.740","5.521","128.705"
"66","GTLM","Dirk Mueller","50","1:20.585","1:26:04.393","Green","Track","0.634","7.064","3.105","4.267","11.160","8.027","6.169","4.292","12.142","16.611","1.692","5.422","130.126"
"911","GTLM","Dirk Werner","51","1:20.903","1:26:05.070","Green","Track","0.628","6.961","3.126","4.298","11.291","7.942","6.056","4.334","12.328","16.793","1.713","5.433","131.369"
"991","GTD","Wolf Henzler","51","1:23.003","1:26:06.222","Green","Track","0.639","7.064","3.121","4.363","11.398","8.145","6.085","4.460","13.757","16.726","1.724","5.521","129.108"
"93","GTD","Andy Lally","51","1:21.531","1:26:06.672","Green","Track","0.644","7.103","2.935","4.306","11.559","8.202","6.020","4.492","12.171","16.857","1.731","5.511","128.106"
"48","GTD","Madison Snow","43","1:21.138","1:26:39.805","Green","Track","0.641","7.075","2.937","4.330","11.496","8.153","5.996","4.450","12.057","16.745","1.730","5.528","128.705"
"2","P","Ryan Dalziel","52","1:14.652","1:26:41.314","Green","Track","0.579","6.463","2.819","3.996","10.577","7.503","5.503","4.042","10.912","15.657","1.619","4.982","142.487"
"10","P","Jordan Taylor","52","1:14.750","1:26:42.362","Green","Track","0.584","6.510","2.722","4.031","10.482","7.455","5.646","4.032","11.061","15.631","1.606","4.990","141.267"
"55","P","Jonathan Bomarito","52","1:15.220","1:26:47.405","Green","Track","0.581","6.533","2.764","4.066","10.793","7.559","5.544","4.017","11.085","15.599","1.660","5.019","141.997"
"85","P","Stephen Simpson","52","1:15.277","1:26:52.834","Green","Track","0.579","6.465","2.807","4.057","10.774","7.526","5.650","4.086","11.001","15.658","1.637","5.037","142.487"
"70","P","Joel Miller","51","1:15.546","1:26:55.813","Green","Track","0.583","6.543","2.862","4.124","10.811","7.492","5.580","4.170","11.007","15.685","1.647","5.042","141.509"
"24","GTLM","Martin Tomczyk","52","1:19.617","1:27:01.246","Green","Track","0.629","6.975","3.036","4.192","11.161","8.045","5.831","4.506","11.779","16.244","1.757","5.462","131.161"
"3","GTLM","Antonio Garcia","52","1:19.419","1:27:01.452","Green","Track","0.630","6.996","3.141","4.231","11.124","7.952","5.782","4.342","11.834","16.333","1.673","5.381","130.952"
"67","GTLM","Ryan Briscoe","52","1:19.320","1:27:02.064","Green","Track","0.634","7.048","3.059","4.129","10.942","7.960","5.793","4.301","11.892","16.437","1.690","5.435","130.126"
"4","GTLM","Tommy Milner","52","1:19.415","1:27:02.533","Green","Track","0.633","7.007","2.982","4.234","11.000","7.865","5.775","4.338","11.723","16.623","1.748","5.487","130.332"
"912","GTLM","Kevin Estre","52","1:19.096","1:27:03.412","Green","Track","0.643","7.117","3.002","4.150","10.920","7.844","5.870","4.373","11.880","16.105","1.706","5.486","128.305"
"25","GTLM","Alexander Sims","52","1:18.801","1:27:04.381","Green","Track","0.633","7.007","2.984","4.217","11.077","8.000","5.777","4.365","11.651","15.907","1.745","5.438","130.332"
"52","P","Tom Kimber-Smith","52","1:17.057","1:27:08.634","Green","Track","0.590","6.545","2.978","4.083","11.062","7.764","5.581","4.135","11.271","16.199","1.700","5.149","139.831"
"28","GTD","Michael Christensen","51","1:21.152","1:27:12.162","Green","Track","0.645","7.170","3.116","4.356","11.424","8.103","5.932","4.525","12.226","16.338","1.758","5.559","127.907"
"50","GTD","Gunnar Jeannette","52","1:20.569","1:27:15.331","Green","Track","0.635","7.153","2.904","4.218","11.454","8.078","5.909","4.325","11.963","16.719","1.722","5.489","129.921"
"75","GTD","Tristan Vautier","50","1:20.206","1:27:15.859","Green","Track","0.643","7.149","2.916","4.239","11.433","8.085","5.831","4.389","11.999","16.289","1.731","5.502","128.305"
"5","P","Joao Barbosa","50","1:17.779","1:27:16.212","Green","Track","0.578","6.507","2.983","4.265","11.349","7.895","5.859","4.045","11.284","16.427","1.601","4.986","142.734"
"57","GTD","Andrew Davis","51","1:21.131","1:27:17.650","Green","Track","0.645","7.142","2.920","4.271","11.403","8.062","5.957","4.507","12.222","16.707","1.734","5.561","127.907"
"33","GTD","Jeroen Bleekemolen","52","1:21.282","1:27:18.611","Green","Track","0.641","7.118","2.952","4.308","11.495","8.157","6.295","4.426","12.128","16.589","1.693","5.480","128.705"
"16","GTD","Jeroen Mul","52","1:21.320","1:27:19.444","Green","Track","0.645","7.150","3.086","4.345","11.462","8.153","5.913","4.527","12.069","16.667","1.740","5.563","127.907"
"63","GTD","Alessandro Balzan","52","1:21.312","1:27:19.831","Green","Track","0.640","7.098","3.016","4.383","11.716","8.178","5.896","4.423","12.033","16.759","1.707","5.463","128.906"
"73","GTD","Joerg Bergmeister","52","1:20.507","1:27:20.494","Green","Track","0.642","7.124","2.957","4.302","11.243","8.001","5.976","4.428","12.054","16.519","1.742","5.519","128.505"
"15","GTD","Robert Alon","52","1:20.826","1:27:21.874","Green","Track","0.642","7.116","2.949","4.280","11.317","8.107","5.890","4.530","12.041","16.645","1.763","5.546","128.505"
"96","GTD","Jens Klingmann","52","1:20.994","1:27:22.831","Green","Track","0.639","7.080","2.987","4.282","11.477","8.099","5.898","4.522","12.023","16.713","1.758","5.516","129.108"
"86","GTD","Jeff Segal","52","1:21.014","1:27:23.282","Green","Track","0.643","7.108","2.992","4.233","11.430","8.257","5.856","4.495","12.097","16.655","1.729","5.519","128.305"
"14","GTD","Sage Karam","52","1:21.357","1:27:24.592","Green","Track","0.647","7.095","2.997","4.256","11.477","8.228","5.867","4.574","12.115","16.750","1.796","5.555","127.512"
"66","GTLM","Dirk Mueller","51","1:20.455","1:27:24.848","Green","Track","0.632","7.015","3.272","4.319","11.269","8.009","5.846","4.396","11.868","16.645","1.728","5.456","130.538"
"911","GTLM","Dirk Werner","52","1:20.645","1:27:25.715","Green","Track","0.634","6.978","3.173","4.269","11.242","8.001","5.982","4.327","12.303","16.565","1.724","5.447","130.126"
"54","GTD","Colin Braun","51","1:22.262","1:27:26.383","Green","Track","0.641","7.066","3.116","4.367","11.377","8.192","6.291","4.432","12.294","17.243","1.736","5.507","128.705"
"991","GTD","Wolf Henzler","52","1:21.108","1:27:27.330","Green","Track","0.642","7.083","2.992","4.287","11.364","8.131","5.921","4.452","12.099","16.897","1.716","5.524","128.505"
"93","GTD","Andy Lally","52","1:21.154","1:27:27.826","Green","Track","0.644","7.082","2.987","4.405","11.569","8.184","5.906","4.437","12.035","16.683","1.721","5.501","128.106"
"2","P","Ryan Dalziel","53","1:16.076","1:27:57.390","Green","Track","0.579","6.427","2.782","4.043","11.274","7.900","5.758","4.035","11.101","15.576","1.607","4.994","142.487"
"10","P","Jordan Taylor","53","1:15.616","1:27:57.978","Green","Track","0.584","6.503","2.697","3.987","10.642","7.771","5.787","4.072","11.108","15.869","1.605","4.991","141.267"
"48","GTD","Madison Snow","44","1:21.800","1:28:01.605","Green","Track","0.643","7.075","2.921","4.274","11.335","8.476","6.449","4.432","11.997","16.945","1.728","5.525","128.305"
"55","P","Jonathan Bomarito","53","1:15.436","1:28:02.841","Green","Track","0.582","6.543","2.915","4.205","10.753","7.605","5.530","4.055","11.044","15.586","1.636","4.982","141.753"
"85","P","Stephen Simpson","53","1:14.994","1:28:07.828","Green","Track","0.581","6.466","2.792","3.982","10.579","7.550","5.546","4.102","11.058","15.575","1.671","5.092","141.997"
"70","P","Joel Miller","52","1:15.569","1:28:11.382","Green","Track","0.587","6.564","2.843","4.037","10.746","7.667","5.627","4.128","11.014","15.715","1.637","5.004","140.545"
"3","GTLM","Antonio Garcia","53","1:20.361","1:28:21.813","Green","Track","0.630","6.992","3.090","4.260","11.265","7.953","5.854","4.284","12.737","16.138","1.712","5.446","130.952"
"4","GTLM","Tommy Milner","53","1:20.227","1:28:22.760","Green","Track","0.637","7.057","2.997","4.127","11.112","7.884","5.893","4.315","12.914","16.085","1.731","5.475","129.513"
"67","GTLM","Ryan Briscoe","53","1:21.309","1:28:23.373","Green","Track","0.635","7.089","3.105","4.194","11.047","7.932","5.821","4.287","13.286","16.706","1.734","5.473","129.921"
"912","GTLM","Kevin Estre","53","1:20.374","1:28:23.786","Green","Track","0.642","7.118","2.929","4.133","10.943","7.850","5.868","4.352","12.372","17.027","1.682","5.458","128.505"
"25","GTLM","Alexander Sims","53","1:19.870","1:28:24.251","Green","Track","0.630","7.005","2.948","4.218","11.116","7.988","5.740","4.391","11.844","16.861","1.716","5.413","130.952"
"52","P","Tom Kimber-Smith","53","1:17.266","1:28:25.900","Green","Track","0.588","6.538","3.014","4.150","11.052","7.753","5.744","4.175","11.169","16.004","1.845","5.234","140.306"
"28","GTD","Michael Christensen","52","1:20.531","1:28:32.693","Green","Track","0.648","7.186","2.920","4.214","11.225","8.038","6.002","4.388","12.135","16.536","1.721","5.518","127.315"
"5","P","Joao Barbosa","51","1:17.690","1:28:33.902","Green","Track","0.580","6.542","3.179","4.446","11.368","7.849","5.794","4.052","11.305","15.975","1.599","5.001","142.241"
"50","GTD","Gunnar Jeannette","53","1:21.494","1:28:36.825","Green","Track","0.645","7.163","3.084","4.346","11.426","8.188","6.215","4.331","12.189","16.708","1.713","5.486","127.907"
"75","GTD","Tristan Vautier","51","1:21.378","1:28:37.237","Green","Track","0.643","7.144","3.129","4.569","11.597","8.264","5.928","4.390","12.097","16.396","1.725","5.496","128.305"
"57","GTD","Andrew Davis","52","1:20.843","1:28:38.493","Green","Track","0.647","7.163","2.900","4.224","11.401","8.111","5.916","4.476","12.203","16.480","1.742","5.580","127.512"
"33","GTD","Jeroen Bleekemolen","53","1:20.927","1:28:39.538","Green","Track","0.643","7.136","2.899","4.290","11.564","8.060","5.958","4.478","12.132","16.585","1.705","5.477","128.305"
"16","GTD","Jeroen Mul","53","1:21.153","1:28:40.597","Green","Track","0.648","7.165","2.994","4.304","11.345","8.173","5.867","4.644","12.127","16.560","1.756","5.570","127.315"
"63","GTD","Alessandro Balzan","53","1:20.953","1:28:40.784","Green","Track","0.637","7.074","3.046","4.363","11.465","8.095","5.967","4.410","12.119","16.649","1.694","5.434","129.513"
"73","GTD","Joerg Bergmeister","53","1:21.050","1:28:41.544","Green","Track","0.644","7.126","2.984","4.331","11.318","8.000","6.086","4.370","12.240","16.683","1.741","5.527","128.106"
"15","GTD","Robert Alon","53","1:20.817","1:28:42.691","Green","Track","0.646","7.141","2.957","4.299","11.295","8.157","5.855","4.503","12.046","16.662","1.742","5.514","127.709"
"96","GTD","Jens Klingmann","53","1:21.204","1:28:44.035","Green","Track","0.641","7.098","3.009","4.297","11.549","8.090","5.929","4.445","12.127","16.692","1.773","5.554","128.705"
"86","GTD","Jeff Segal","53","1:21.289","1:28:44.571","Green","Track","0.646","7.112","2.955","4.293","11.473","8.205","5.932","4.485","12.102","16.809","1.742","5.535","127.709"
"66","GTLM","Dirk Mueller","52","1:20.468","1:28:45.316","Green","Track","0.637","7.036","3.166","4.265","11.406","8.111","5.958","4.319","11.968","16.462","1.699","5.441","129.513"
"911","GTLM","Dirk Werner","53","1:20.102","1:28:45.817","Green","Track","0.637","7.007","3.125","4.235","11.114","8.019","5.964","4.461","12.049","16.388","1.688","5.415","129.513"
"14","GTD","Sage Karam","53","1:22.249","1:28:46.841","Green","Track","0.647","7.107","2.947","4.324","11.492","8.180","5.934","4.726","12.262","17.314","1.773","5.543","127.512"
"54","GTD","Colin Braun","52","1:20.920","1:28:47.303","Green","Track","0.641","7.072","3.055","4.315","11.336","8.100","5.890","4.441","12.047","16.786","1.735","5.502","128.705"
"991","GTD","Wolf Henzler","53","1:20.996","1:28:48.326","Green","Track","0.644","7.118","3.016","4.336","11.376","8.018","5.956","4.464","12.096","16.721","1.726","5.525","128.106"
"24","GTLM","Martin Tomczyk","53","1:47.830","1:28:49.076","Green","Track","0.632","7.002","2.988","4.208","11.252","8.062","5.828","4.547","38.346","17.741","1.727","5.497","130.538"
"93","GTD","Andy Lally","53","1:21.584","1:28:49.410","Green","Track","0.645","7.112","2.964","4.307","11.558","8.233","5.938","4.551","12.175","16.886","1.722","5.493","127.907"
"2","P","Ryan Dalziel","54","1:14.794","1:29:12.184","Green","Track","0.582","6.488","2.800","4.004","10.689","7.487","5.536","4.060","10.981","15.561","1.605","5.001","141.753"
"10","P","Jordan Taylor","54","1:14.901","1:29:12.879","Green","Track","0.585","6.522","2.717","3.973","10.631","7.571","5.704","3.958","10.995","15.626","1.617","5.002","141.026"
"55","P","Jonathan Bomarito","54","1:15.337","1:29:18.178","Green","Track","0.581","6.509","2.962","4.269","10.664","7.485","5.563","4.084","11.053","15.555","1.630","4.982","141.997"
"85","P","Stephen Simpson","54","1:15.566","1:29:23.394","Green","Track","0.584","6.479","2.803","3.952","10.688","7.548","5.525","4.073","10.964","16.319","1.607","5.024","141.267"
"48","GTD","Madison Snow","45","1:23.403","1:29:25.008","Green","Track","0.643","7.084","3.001","5.011","12.007","8.162","5.887","4.456","12.078","17.836","1.715","5.523","128.305"
"70","P","Joel Miller","53","1:15.138","1:29:26.520","Green","Track","0.584","6.539","2.833","4.021","10.613","7.512","5.556","4.112","11.011","15.693","1.636","5.028","141.267"
"3","GTLM","Antonio Garcia","54","1:18.732","1:29:40.545","Green","Track","0.639","7.123","3.039","4.215","10.959","7.865","5.750","4.345","11.754","15.898","1.703","5.442","129.108"
"4","GTLM","Tommy Milner","54","1:18.506","1:29:41.266","Green","Track","0.638","7.093","2.956","4.102","10.953","7.890","5.685","4.376","11.726","15.870","1.742","5.475","129.310"
"67","GTLM","Ryan Briscoe","54","1:18.891","1:29:42.264","Green","Track","0.636","7.085","3.071","4.178","10.933","7.916","5.760","4.332","11.845","15.991","1.709","5.435","129.717"
"912","GTLM","Kevin Estre","54","1:19.296","1:29:43.082","Green","Track","0.640","7.091","3.022","4.179","11.081","7.947","5.927","4.327","11.875","15.994","1.717","5.496","128.906"
"25","GTLM","Alexander Sims","54","1:19.457","1:29:43.708","Green","Track","0.628","6.980","3.100","4.275","11.176","7.878","5.887","4.349","11.727","16.289","1.727","5.441","131.369"
"52","P","Tom Kimber-Smith","54","1:18.409","1:29:44.309","Green","Track","0.593","6.549","2.971","4.064","11.210","7.853","5.760","4.216","11.324","17.007","1.716","5.146","139.123"
"5","P","Joao Barbosa","52","1:16.954","1:29:50.856","Green","Track","0.584","6.545","3.037","4.213","10.942","7.997","6.001","3.914","11.316","15.814","1.593","4.998","141.267"
"28","GTD","Michael Christensen","53","1:20.882","1:29:53.575","Green","Track","0.647","7.194","2.933","4.200","11.221","8.100","5.916","4.580","12.346","16.494","1.725","5.526","127.512"
"50","GTD","Gunnar Jeannette","54","1:20.441","1:29:57.266","Green","Track","0.643","7.175","2.881","4.316","11.330","8.118","5.903","4.333","11.954","16.603","1.703","5.482","128.305"
"75","GTD","Tristan Vautier","52","1:20.823","1:29:58.060","Green","Track","0.642","7.149","2.924","4.258","11.471","8.148","5.924","4.412","12.098","16.510","1.753","5.534","128.505"
"57","GTD","Andrew Davis","53","1:20.811","1:29:59.304","Green","Track","0.648","7.179","2.963","4.301","11.291","8.097","5.888","4.453","12.215","16.464","1.734","5.578","127.315"
"33","GTD","Jeroen Bleekemolen","54","1:21.022","1:30:00.560","Green","Track","0.642","7.151","2.957","4.255","11.536","8.059","5.961","4.403","12.167","16.714","1.691","5.486","128.505"
"16","GTD","Jeroen Mul","54","1:21.768","1:30:02.365","Green","Track","0.647","7.157","2.850","4.546","11.547","8.216","5.895","4.673","12.169","16.771","1.728","5.569","127.512"
"63","GTD","Alessandro Balzan","54","1:22.077","1:30:02.861","Green","Track","0.634","7.050","2.899","4.722","11.704","8.136","6.053","4.399","12.077","17.205","1.723","5.475","130.126"
"73","GTD","Joerg Bergmeister","54","1:21.800","1:30:03.344","Green","Track","0.644","7.149","2.968","4.344","11.465","8.106","6.182","4.398","12.046","17.245","1.736","5.517","128.106"
"15","GTD","Robert Alon","54","1:21.585","1:30:04.276","Green","Track","0.643","7.135","2.939","4.307","11.396","8.161","5.945","4.484","12.030","17.221","1.773","5.551","128.305"
"96","GTD","Jens Klingmann","54","1:21.304","1:30:05.339","Green","Track","0.645","7.126","3.018","4.296","11.453","8.121","6.008","4.453","12.129","16.748","1.774","5.533","127.907"
"66","GTLM","Dirk Mueller","53","1:20.220","1:30:05.536","Green","Track","0.637","7.060","3.143","4.182","11.099","7.907","5.988","4.350","11.833","16.897","1.700","5.424","129.513"
"911","GTLM","Dirk Werner","54","1:20.155","1:30:05.972","Green","Track","0.634","6.991","3.234","4.269","11.099","7.971","5.977","4.340","12.032","16.555","1.664","5.389","130.126"
"86","GTD","Jeff Segal","54","1:22.281","1:30:06.852","Green","Track","0.647","7.121","2.958","4.331","11.414","8.177","6.544","4.543","12.356","16.911","1.742","5.537","127.512"
"14","GTD","Sage Karam","54","1:21.647","1:30:08.488","Green","Track","0.645","7.099","3.021","4.300","11.552","8.207","5.898","4.544","12.131","16.824","1.831","5.595","127.907"
"54","GTD","Colin Braun","53","1:21.622","1:30:08.925","Green","Track","0.640","7.051","3.050","4.369","11.420","8.270","6.016","4.483","12.188","16.889","1.737","5.509","128.906"
"991","GTD","Wolf Henzler","54","1:20.882","1:30:09.208","Green","Track","0.644","7.104","2.987","4.274","11.345","8.134","5.965","4.396","12.117","16.700","1.720","5.496","128.106"
"24","GTLM","Martin Tomczyk","54","1:20.788","1:30:09.864","Green","Track","0.640","7.045","3.082","4.360","11.611","8.197","5.918","4.417","11.940","16.419","1.723","5.436","128.906"
"93","GTD","Andy Lally","54","1:21.445","1:30:10.855","Green","Track","0.640","7.071","3.073","4.383","11.714","8.126","5.958","4.508","12.100","16.625","1.738","5.509","128.906"
"2","P","Ryan Dalziel","55","1:14.573","1:30:26.757","Green","Track","0.586","6.474","2.760","4.008","10.669","7.466","5.500","4.041","10.912","15.570","1.603","4.984","140.785"
"10","P","Jordan Taylor","55","1:14.527","1:30:27.406","Green","Track","0.585","6.507","2.693","3.996","10.545","7.461","5.612","4.010","10.917","15.578","1.621","5.002","141.026"
"55","P","Jonathan Bomarito","55","1:16.100","1:30:34.278","Green","Track","0.581","6.535","2.798","4.042","10.634","7.545","5.553","4.022","10.934","16.446","1.867","5.143","141.997"
"85","P","Stephen Simpson","55","1:14.750","1:30:38.144","Green","Track","0.582","6.471","2.822","3.987","10.565","7.510","5.666","4.017","10.988","15.479","1.625","5.038","141.753"
"70","P","Joel Miller","54","1:16.458","1:30:42.978","Green","Track","0.585","6.530","2.899","4.039","11.633","7.588","5.610","4.114","11.048","15.735","1.642","5.035","141.026"
"48","GTD","Madison Snow","46","1:23.644","1:30:48.652","Green","Track","0.642","7.072","2.866","4.280","13.115","8.684","6.103","4.443","12.294","16.887","1.728","5.530","128.505"
"3","GTLM","Antonio Garcia","55","1:18.723","1:30:59.268","Green","Track","0.638","7.121","3.064","4.206","11.016","7.922","5.739","4.361","11.656","15.877","1.693","5.430","129.310"
"4","GTLM","Tommy Milner","55","1:18.576","1:30:59.842","Green","Track","0.637","7.093","3.010","4.160","11.053","7.797","5.732","4.341","11.720","15.865","1.712","5.456","129.513"
"67","GTLM","Ryan Briscoe","55","1:18.662","1:31:00.926","Green","Track","0.633","7.081","3.027","4.144","10.875","7.864","5.757","4.322","11.795","15.989","1.715","5.460","130.332"
"52","P","Tom Kimber-Smith","55","1:17.418","1:31:01.727","Green","Track","0.587","6.493","2.957","4.274","11.127","7.826","5.659","4.265","11.391","15.891","1.754","5.194","140.545"
"912","GTLM","Kevin Estre","55","1:19.384","1:31:02.466","Green","Track","0.643","7.136","2.966","4.166","11.021","7.965","5.826","4.419","11.954","16.093","1.712","5.483","128.305"
"25","GTLM","Alexander Sims","55","1:19.689","1:31:03.397","Green","Track","0.631","7.006","3.091","4.638","11.348","8.047","5.761","4.364","11.732","15.907","1.736","5.428","130.745"
"5","P","Joao Barbosa","53","1:17.134","1:31:07.990","Green","Track","0.583","6.548","2.979","4.174","10.828","7.839","5.675","4.002","11.445","16.490","1.581","4.990","141.509"
"28","GTD","Michael Christensen","54","1:20.698","1:31:14.273","Green","Track","0.646","7.193","3.031","4.250","11.238","8.128","5.982","4.401","12.162","16.435","1.721","5.511","127.709"
"50","GTD","Gunnar Jeannette","55","1:20.435","1:31:17.701","Green","Track","0.639","7.174","2.927","4.261","11.323","8.064","5.909","4.335","12.028","16.585","1.709","5.481","129.108"
"75","GTD","Tristan Vautier","53","1:20.404","1:31:18.464","Green","Track","0.645","7.178","2.928","4.252","11.412","8.109","5.888","4.360","12.037","16.376","1.721","5.498","127.907"
"57","GTD","Andrew Davis","54","1:20.814","1:31:20.118","Green","Track","0.649","7.190","2.948","4.305","11.278","8.098","5.912","4.532","12.272","16.333","1.729","5.568","127.119"
"33","GTD","Jeroen Bleekemolen","55","1:21.007","1:31:21.567","Green","Track","0.641","7.161","2.927","4.273","11.561","8.029","5.930","4.381","12.180","16.743","1.698","5.483","128.705"
"63","GTD","Alessandro Balzan","55","1:20.870","1:31:23.731","Green","Track","0.638","7.096","2.944","4.302","11.502","8.021","5.910","4.360","11.955","16.938","1.703","5.501","129.310"
"16","GTD","Jeroen Mul","55","1:21.494","1:31:23.859","Green","Track","0.649","7.201","2.956","4.249","11.317","8.098","5.894","4.574","12.065","17.210","1.738","5.543","127.119"
"73","GTD","Joerg Bergmeister","55","1:21.085","1:31:24.429","Green","Track","0.642","7.122","3.025","4.299","11.462","8.178","6.055","4.426","12.051","16.624","1.721","5.480","128.505"
"15","GTD","Robert Alon","55","1:21.216","1:31:25.492","Green","Track","0.646","7.128","2.917","4.268","11.523","8.160","5.914","4.521","12.129","16.712","1.763","5.535","127.709"
"66","GTLM","Dirk Mueller","54","1:20.596","1:31:26.132","Green","Track","0.634","7.028","3.283","4.262","11.461","8.028","5.937","4.247","12.033","16.491","1.734","5.458","130.126"
"911","GTLM","Dirk Werner","55","1:20.575","1:31:26.547","Green","Track","0.633","6.989","3.189","4.274","11.541","7.976","5.936","4.378","12.185","16.361","1.693","5.420","130.332"
"96","GTD","Jens Klingmann","55","1:22.254","1:31:27.593","Green","Track","0.642","7.074","2.991","4.305","11.567","8.120","5.913","4.572","12.459","17.327","1.766","5.518","128.505"
"86","GTD","Jeff Segal","55","1:21.347","1:31:28.199","Green","Track","0.645","7.113","2.951","4.242","11.622","8.251","5.907","4.505","12.143","16.663","1.760","5.545","127.907"
"14","GTD","Sage Karam","55","1:21.421","1:31:29.909","Green","Track","0.646","7.116","2.983","4.267","11.517","8.218","5.934","4.555","12.142","16.685","1.787","5.571","127.709"
"991","GTD","Wolf Henzler","55","1:21.160","1:31:30.368","Green","Track","0.639","7.056","3.262","4.375","11.400","8.073","5.969","4.424","12.122","16.597","1.728","5.515","129.108"
