"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SP5","SPI"
"73","GTD","Patrick Lindsey","176","2:04.236","6:39:02.308","Green","Track","5.844","5.721","25.160","15.536","27.533","28.616","0.562","10.986","1.494","2.784","150.841","115.614"
"96","GTD","Dillon Machavern","177","2:04.966","6:39:14.110","Green","Track","5.771","5.827","25.283","15.745","27.593","28.578","0.547","11.343","1.507","2.772","154.978","114.617"
"36","GTD","Till Bechtolsheimer","167","2:05.385","6:39:15.229","Green","Track","5.814","5.977","26.277","15.481","27.562","28.399","0.552","11.067","1.491","2.765","153.574","115.847"
"22","P","Pipo Derani","191","1:49.162","6:39:15.980","Green","Track","5.041","4.995","22.287","13.928","24.282","24.780","0.487","9.659","1.296","2.407","174.071","133.277"
"55","P","Spencer Pigot","191","1:49.920","6:39:19.910","Green","Track","5.165","4.936","22.548","13.962","24.455","25.068","0.505","9.514","1.315","2.452","167.867","131.352"
"6","P","Juan Pablo Montoya","191","1:50.253","6:39:24.219","Green","Track","5.103","4.853","22.603","14.244","24.521","25.053","0.493","9.597","1.325","2.461","171.953","130.360"
"31","P","Felipe Nasr","191","1:49.547","6:39:26.678","Green","Track","5.178","4.760","22.447","13.886","24.405","25.161","0.503","9.438","1.313","2.456","168.534","131.552"
"10","P","Renger Van Der Zande","191","1:49.779","6:39:27.991","Green","Track","5.172","4.797","22.529","14.074","24.346","25.080","0.504","9.484","1.323","2.470","168.200","130.557"
"77","P","Oliver Jarvis","183","1:51.467","6:39:37.765","Green","Track","5.308","5.392","23.418","14.165","24.445","24.935","0.504","9.563","1.298","2.439","168.200","133.072"
"38","P","Pato O'Ward","190","1:53.677","6:39:42.959","Green","Track","5.230","5.102","22.916","14.675","25.652","26.210","0.513","9.557","1.332","2.490","165.249","129.675"
"25","GTLM","Connor De Phillippi","182","1:59.578","6:39:44.431","Green","Track","5.541","5.639","24.322","15.102","26.484","27.365","0.525","10.547","1.417","2.636","161.472","121.896"
"62","GTLM","Toni Vilander","182","2:00.157","6:39:45.460","Green","Track","5.621","5.566","24.560","15.081","26.416","27.711","0.534","10.508","1.454","2.706","158.750","118.795"
"911","GTLM","Nick Tandy","182","2:00.067","6:39:45.789","Green","Track","5.611","5.568","24.685","14.906","26.396","27.484","0.535","10.759","1.445","2.678","158.454","119.534"
"912","GTLM","Laurens Vanthoor","182","1:59.901","6:39:46.102","Green","Track","5.624","5.645","24.555","15.021","26.552","27.426","0.539","10.467","1.419","2.653","157.278","121.725"
"67","GTLM","Scott Dixon","182","2:00.539","6:39:48.674","Green","Track","5.603","5.521","24.725","15.084","26.980","27.432","0.537","10.516","1.447","2.694","157.864","119.369"
"66","GTLM","Dirk Mueller","170","2:00.343","6:39:49.180","Green","Track","5.736","5.709","24.318","14.992","26.857","27.509","0.536","10.542","1.449","2.695","158.158","119.204"
"4","GTLM","Tommy Milner","182","2:00.154","6:39:50.056","Green","Track","5.621","5.615","24.469","15.041","26.622","27.382","0.538","10.768","1.433","2.665","157.570","120.535"
"24","GTLM","John Edwards","174","1:59.746","6:39:50.013","Green","Track","5.508","5.679","24.457","15.012","26.636","27.127","0.517","10.715","1.430","2.665","163.970","120.788"
"54","P","Colin Braun","190","1:54.277","6:39:50.289","Green","Track","5.240","5.530","23.508","14.362","25.081","25.487","0.497","10.769","1.337","2.466","170.569","129.190"
"85","P","Robert Alon","182","1:59.658","6:39:50.690","Green","Track","5.296","5.578","24.337","15.024","26.544","27.048","0.605","11.295","1.395","2.536","140.120","123.819"
"3","GTLM","Mike Rockenfeller","137","2:00.129","6:39:55.539","Green","Track","5.668","5.612","24.755","15.091","26.436","27.375","0.540","10.528","1.441","2.683","156.987","119.866"
"52","P","Sebastian Saavedra","169","1:51.099","6:39:56.900","Green","Track","5.208","4.988","22.788","14.198","24.647","25.377","0.503","9.630","1.311","2.449","168.534","131.752"
"14","GTD","Dominik Baumann","173","2:02.675","6:40:23.143","Green","Track","5.796","5.815","24.974","15.330","26.962","28.372","0.549","10.660","1.471","2.746","154.413","117.422"
"33","GTD","Luca Stolz","178","2:02.921","6:40:36.855","Green","Track","5.743","5.762","25.078","15.256","27.102","28.499","0.552","10.713","1.474","2.742","153.574","117.183"
"48","GTD","Corey Lewis","178","2:02.907","6:40:37.622","Green","Track","5.771","5.824","25.039","15.271","26.945","28.268","0.545","10.989","1.494","2.761","155.546","115.614"
"63","GTD","Gunnar Jeannette","178","2:02.514","6:40:39.282","Green","Track","5.761","5.762","25.078","15.232","26.942","28.316","0.554","10.672","1.464","2.733","153.019","117.983"
"86","GTD","Katherine Legge","178","2:03.191","6:40:40.777","Green","Track","5.680","6.133","25.067","15.307","27.028","28.428","0.554","10.777","1.476","2.741","153.019","117.024"
"93","GTD","Mario Farnbacher","178","2:02.967","6:40:42.265","Green","Track","5.755","5.848","25.191","15.157","27.055","28.296","0.552","10.874","1.486","2.753","153.574","116.236"
"29","GTD","Christopher Mies","177","2:03.102","6:40:42.812","Green","Track","5.715","5.963","25.228","15.319","27.125","28.116","0.544","10.851","1.486","2.755","155.832","116.236"
"32","P","Paul Di Resta","191","2:51.066","6:40:49.721","Green","Track","55.025","9.645","24.733","15.227","26.358","26.125","0.519","9.568","1.343","2.523","163.339","128.613"
"90","P","Tristan Vautier","191","2:19.341","6:40:50.583","Green","Track","22.984","9.561","25.568","15.062","25.702","26.594","0.509","9.578","1.316","2.467","166.548","131.252"
"99","P","Chris Miller","190","1:58.115","6:40:52.367","Green","Track","5.189","5.227","24.874","15.333","26.418","26.853","0.503","9.894","1.341","2.483","168.534","128.805"
"44","GTD","Andrew Davis","177","2:04.399","6:40:54.201","Green","Track","5.829","6.028","25.198","15.335","27.359","28.871","0.555","10.950","1.494","2.780","152.744","115.614"
"5","P","Christian Fittipaldi","191","1:53.990","6:40:55.950","Green","Track","5.218","4.983","22.830","14.236","24.971","26.496","0.502","10.691","1.448","2.615","168.870","119.287"
"71","GTD","Kenton Koch","176","2:04.826","6:40:56.008","Green","Track","5.775","5.841","25.412","15.766","27.527","28.595","0.550","11.077","1.501","2.782","154.132","115.075"
"75","GTD","Thomas Jaeger","178","2:04.805","6:40:56.820","Green","Track","5.742","5.952","25.590","15.590","27.761","28.600","0.556","10.799","1.472","2.743","152.469","117.342"
"69","GTD","Ryan Eversley","178","2:06.327","6:40:57.943","Green","Track","5.722","6.203","26.105","16.222","27.433","28.809","0.554","11.020","1.495","2.764","153.019","115.537"
