"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SP5","SPI"
"99","GT3P","Alan Metni","1","3:10.610","3:10.610","Green","Track","47.659","13.192","29.120","16.783","29.208","30.696","0.746","13.518","1.579","2.881","113.636","109.390"
"77","GT3CP","Patrick Dussault","1","3:17.189","3:17.189","Green","Track","48.694","13.861","32.857","21.089","32.004","32.241","0.673","13.422","1.587","2.882","125.962","108.839"
"24","GT3P","Adan Ramos","1","3:53.333","3:53.333","Green","Track","0.000","14.805","33.358","18.374","31.920","33.362","0.599","14.383","1.725","3.023","141.524","100.132"
"83","GT3CP","Max Tullman","1","4:03.568","4:03.568","Green","Track","25.066","11.631","28.436","17.449","29.806","30.171","0.550","11.689","1.596","2.889","154.132","108.225"
"25","GT3G","Victor Gomez Donato","1","4:05.032","4:05.032","Green","Track","25.324","12.058","28.289","16.860","29.265","30.544","0.573","12.519","1.561","2.880","147.945","110.652"
"98","GT3CP","Zacharie Richard Robichon","1","4:07.758","4:07.758","Green","Track","25.512","10.802","29.225","16.854","29.384","30.603","0.698","11.848","1.510","2.800","121.451","114.389"
"56","GT3P","David Baker","2","2:09.718","4:39.886","Green","Track","6.075","6.579","26.171","16.059","28.405","29.254","0.555","12.278","1.528","2.814","152.744","113.041"
"8","GT3CP","Stefan Rzadzinski","2","2:12.507","4:41.836","Green","Track","6.199","6.692","26.320","15.909","28.678","29.445","0.566","13.889","1.720","3.089","149.775","100.423"
"3","GT3P","Trenton Estep","2","2:07.947","4:31.298","Green","Track","5.875","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"42","GT3G","Bill Smith","2","2:12.259","4:43.490","Green","Track","6.190","6.599","26.407","16.580","28.697","30.063","0.575","12.632","1.599","2.917","147.431","108.022"
"10","GT3G","Frank Raso","2","2:11.840","4:44.419","Green","Track","6.105","6.405","26.547","16.219","29.024","30.118","0.566","12.355","1.589","2.912","149.775","108.702"
"7","GT3P","Maxwell Root","2","2:08.372","4:46.684","Green","Track","5.949","6.467","25.933","15.774","28.108","29.189","0.542","12.121","1.509","2.780","156.407","114.465"
"26","GT3G","Egidio Perfetti","2","2:09.242","4:48.271","Green","Track","6.082","6.497","26.258","15.839","28.340","29.570","0.555","11.695","1.550","2.856","152.744","111.437"
"88","GT3CP","Marco Cirone","2","2:09.128","4:52.934","Green","Track","6.110","6.654","26.388","15.971","28.108","29.238","0.546","11.791","1.523","2.799","155.261","113.413"
"34","GT3P","Shaun McKaigue","2","2:10.821","5:01.120","Green","Track","5.981","7.020","26.752","16.229","28.464","29.267","0.544","12.268","1.511","2.785","155.832","114.313"
"19","GT3P","Will Hardeman","2","2:08.087","4:55.225","Green","","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"20","GT3P","Fred Poordad","1","5:12.260","5:12.260","Green","Track","31.033","14.927","28.170","16.524","29.056","30.530","0.596","13.108","1.547","2.832","142.236","111.653"
"71","GT3P","David Kolkmann","2","2:11.905","5:15.137","Green","Track","5.915","7.052","27.709","16.974","28.636","29.127","0.554","11.681","1.494","2.763","153.019","115.614"
"1","GT3P","Roman De Angelis","2","2:11.254","5:17.053","Green","Track","6.124","6.444","26.577","16.336","30.051","28.993","0.543","11.927","1.497","2.762","156.119","115.382"
"96","GT3CP","Remo Ruscitti","2","2:17.675","5:18.400","Green","Track","6.090","6.973","29.115","17.162","29.921","31.501","0.618","11.973","1.525","2.797","137.173","113.264"
"91","GT3P","Anthony Imperato","1","5:21.748","5:21.748","Green","Track","26.247","15.728","31.131","17.385","29.590","29.714","0.551","12.844","1.573","2.853","153.852","109.808"
"73","GT3G","Wayne Ducote","1","5:21.789","5:21.789","Green","Track","26.917","15.111","30.308","17.893","31.020","31.664","0.582","13.260","1.624","2.953","145.658","106.359"
