"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SP5","SPI"
"58","GTD","Christina Nielsen","13","2:03.929","44:27.911","Green","Track","5.857","6.128","25.148","15.615","27.345","27.953","0.542","11.108","1.477","2.756","156.407","116.945"
"22","P","Pipo Derani","12","10:01.180","44:30.146","Green","Pit","5.389","5.866","23.278","14.189","26.001","25.250","0.488","10.995","4.100","485.624","173.715","42.129"
"3","GTLM","Mike Rockenfeller","17","2:05.386","44:31.545","Green","Track","5.739","5.944","26.454","15.688","27.744","28.255","0.538","10.848","1.459","2.717","157.570","118.387"
"73","GTD","Timothy Pappas","13","2:07.977","44:32.728","Green","Track","6.093","6.436","26.054","16.210","27.997","28.493","0.562","11.822","1.513","2.797","150.841","114.162"
"51","GTD","Daniel Serra","15","2:03.078","44:33.466","Green","Track","5.806","5.920","24.749","15.381","27.086","28.080","0.535","11.313","1.471","2.737","158.454","117.422"
"93","GTD","Justin Marks","12","2:01.929","44:39.306","Green","Track","5.774","5.818","24.821","15.171","26.832","27.889","0.544","0.000","0.000","2.748","155.832","0.000"
"36","GTD","Till Bechtolsheimer","15","4:26.258","44:44.228","Green","Pit","5.839","6.253","26.008","15.818","27.641","29.043","0.613","12.849","3.657","138.537","138.292","47.232"
"912","GTLM","Laurens Vanthoor","14","1:58.975","44:44.812","Green","Track","5.607","5.709","24.574","14.880","26.054","27.107","0.532","10.401","1.427","2.684","159.347","121.042"
"31","P","Felipe Nasr","14","2:03.675","44:55.533","Green","Pit","5.334","6.110","23.212","14.167","24.877","25.389","0.500","10.540","3.852","9.694","169.545","44.841"
"62","GTLM","Alessandro Pier Guidi","15","4:18.693","44:55.788","Green","Track","135.484","10.135","27.440","15.438","27.056","27.418","0.532","11.063","1.434","2.693","159.347","120.451"
"32","P","Paul Di Resta","14","1:51.926","44:55.794","Green","Track","5.176","5.011","22.707","14.188","24.605","25.667","0.491","10.068","1.426","2.587","172.653","121.127"
"96","GTD","Don Yount","15","2:09.197","45:00.129","Green","Track","5.999","6.486","26.395","15.636","29.804","28.717","0.540","11.259","1.542","2.819","156.987","112.015"
"90","P","Matthew McMurry","17","1:52.847","45:08.392","Green","Track","5.214","5.059","23.096","14.431","25.193","25.294","0.504","10.145","1.372","2.539","168.200","125.895"
"63","GTD","Cooper MacNeil","14","2:02.136","45:08.535","Green","Track","5.838","5.849","24.855","15.182","26.860","27.912","0.545","10.906","1.456","2.733","155.546","118.631"
"15","GTD","Jack Hawksworth","13","2:00.797","45:11.648","Green","Track","5.698","5.652","24.676","15.226","26.621","27.723","0.000","0.000","1.474","2.758","0.000","117.183"
"52","P","Gustavo Yacaman","16","1:52.789","45:12.326","Green","Track","5.214","5.946","24.086","14.303","24.464","24.966","0.490","9.559","1.309","2.452","173.006","131.954"
"75","GTD","Kenny Habul","14","2:06.705","45:24.965","Green","Track","5.993","6.230","26.751","15.573","27.446","28.640","0.554","11.197","1.509","2.812","153.019","114.465"
"10","P","Jordan Taylor","11","4:56.547","45:27.220","Green","Pit","5.148","4.794","22.192","14.256","25.640","26.045","0.537","11.372","3.299","183.264","157.864","52.357"
"55","P","Jonathan Bomarito","11","2:23.012","45:35.201","Green","Track","22.976","17.774","24.118","14.239","25.115","24.822","0.498","9.745","1.291","2.434","170.226","133.793"
"7","P","Graham Rahal","13","1:51.656","45:39.191","Green","Track","5.231","4.955","22.595","14.184","24.721","25.744","0.495","9.936","1.319","2.476","171.258","130.953"
"66","GTLM","Dirk Mueller","11","2:08.604","45:39.376","Green","Pit","5.682","5.516","24.100","14.884","26.639","27.191","0.534","11.068","3.433","9.557","158.750","50.314"
"64","GTD","Bill Sweedler","14","2:02.645","45:41.575","Green","Track","5.863","5.771","24.998","15.195","26.982","28.189","0.545","10.856","1.479","2.767","155.546","116.787"
"48","GTD","Madison Snow","12","2:02.308","45:43.313","Green","Track","5.755","5.913","24.739","15.328","26.697","27.926","0.539","11.176","1.483","2.752","157.278","116.472"
"77","P","Oliver Jarvis","12","1:48.764","45:45.684","Green","Track","5.201","4.996","22.187","13.847","24.113","24.607","0.496","9.588","1.296","2.433","170.913","133.277"
"29","GTD","Sheldon van der Linde","14","2:02.518","45:52.208","Green","Track","5.809","5.982","24.971","15.211","27.055","27.894","0.545","10.810","1.476","2.765","155.546","117.024"
